Date,Lift.time,blh,blh+,BLH,ams,ams+,AMS,GZS,STB,WTP,CAT,SRM,LNG,LMB,SUN,BLC,BFN,CRP,SEL,HKS,ANF,CHP
2/27/2012,18:00,0,0,0,57,0,57,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2/27/2012,23:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/27/2012,23:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/2012,7:00,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/2012,7:00,0,0,0,31,0,31,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/2012,8:00,0,0,0,2,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/2012,8:00,0,0,0,2,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/2012,9:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/2012,9:00,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/2012,10:00,0,0,0,117,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/2012,10:00,0,0,0,161,0,161,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/2012,11:00,0,0,0,2014,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/2012,11:00,0,0,0,2042,0,2042,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
2/28/2012,11:30,0,0,0,1843,0,1843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/2012,11:30,0,0,0,753,0,753,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/2012,12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/2012,12:00,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/2012,12:30,0,0,0,379,0,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/2012,12:30,0,0,0,132,0,132,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/2012,13:08,0,0,0,1292,0,1292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/2012,13:08,0,0,0,928,0,928,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/2012,13:55,0,0,0,1035,0,1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/2012,13:55,0,0,0,610,0,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/2012,14:28,4,0,4,2240,0,2240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/2012,14:28,0,0,0,1522,0,1522,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/2012,14:46,0,0,0,756,0,756,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/2012,14:46,0,0,0,829,0,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/2012,15:06,0,0,0,1366,0,1366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/2012,15:06,15,0,15,842,0,842,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/2012,15:29,0,0,0,1057,0,1057,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/2012,15:29,0,0,0,811,0,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/2012,16:00,0,0,0,1560,0,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/2012,16:00,673,0,673,483,0,483,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
2/28/2012,16:30,2233,0,2233,261,0,261,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/2012,16:30,2370,0,2370,145,0,145,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0
2/28/2012,17:02,1560,0,1560,454,0,454,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/2012,17:02,1170,0,1170,56,0,56,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2/28/2012,17:30,564,0,564,4261,0,4261,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2/28/2012,17:30,6845,0,6845,117,0,117,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0
2/28/2012,17:50,39,0,39,1190,0,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/2012,17:50,2107,0,2107,171,0,171,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0
2/28/2012,18:05,47,0,47,293,0,293,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2/28/2012,18:05,2550,0,2550,190,0,190,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0
2/28/2012,23:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/2012,23:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/29/2012,7:00,73,0,73,47,0,47,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2/29/2012,7:00,123,0,123,140,0,140,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
2/29/2012,8:00,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2/29/2012,8:00,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2/29/2012,9:00,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2/29/2012,9:00,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2/29/2012,10:00,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2/29/2012,10:00,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2/29/2012,11:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2/29/2012,11:00,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2/29/2012,12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/29/2012,12:00,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2/29/2012,13:00,0,0,0,5,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2/29/2012,13:00,0,0,0,4,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2/29/2012,14:00,0,0,0,376,0,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/29/2012,14:00,0,0,0,193,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/29/2012,15:00,6,0,6,572,0,572,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2/29/2012,15:00,12,0,12,288,0,288,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2/29/2012,16:00,0,0,0,407,0,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/29/2012,16:00,3,0,3,287,0,287,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2/29/2012,17:00,0,0,0,57,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/29/2012,17:00,0,0,0,76,0,76,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2/29/2012,18:00,0,0,0,65,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/29/2012,18:00,0,0,0,113,0,113,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2/29/2012,23:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/29/2012,23:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2012,7:00,1,0,1,4,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2012,7:00,0,0,0,53,0,53,0,25,0,2,0,0,0,0,0,0,0,0,0,0,0
3/1/2012,8:00,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2012,8:00,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2012,9:00,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2012,9:00,0,0,0,4,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2012,10:00,0,0,0,71,0,71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2012,10:00,0,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2012,11:00,0,0,0,15,0,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2012,11:00,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2012,12:00,0,0,0,20,0,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2012,12:00,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2012,13:00,0,0,0,23,0,23,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2012,13:00,0,0,0,11,0,11,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2012,14:00,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2012,14:00,0,0,0,4,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2012,15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2012,15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2012,16:00,0,0,0,188,9,197,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2012,16:00,0,0,0,101,0,101,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2012,17:00,0,0,0,332,0,332,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2012,17:00,0,0,0,112,0,112,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0
3/1/2012,18:00,0,0,0,241,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2012,18:00,0,0,0,134,0,134,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0
3/1/2012,18:30,2,0,2,62,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2012,18:30,2,0,2,83,0,83,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0
3/1/2012,23:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2012,23:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2012,7:00,9,0,9,373,0,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2012,7:00,719,0,719,156,0,156,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0
3/2/2012,8:00,1,0,1,4,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2012,8:00,0,0,0,6,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2012,9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2012,9:00,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2012,10:00,0,0,0,12,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2012,10:00,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2012,11:00,1,0,1,31,0,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2012,11:00,0,0,0,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2012,12:00,0,0,0,619,0,619,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0
3/2/2012,12:00,0,0,0,89,0,89,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2012,13:00,7,0,7,567,38,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2012,13:00,0,0,0,161,21,182,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2012,14:00,0,0,0,62,16,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2012,14:00,0,0,0,8,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2012,15:00,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2012,15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2012,16:00,0,0,0,164,18,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2012,16:00,0,0,0,74,0,74,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2012,17:00,1,0,1,66,7,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2012,17:00,0,0,0,11,0,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2012,18:00,0,0,0,114,0,114,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
3/2/2012,18:00,0,0,0,39,0,39,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2012,23:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2012,23:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/3/2012,7:02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3/3/2012,7:02,0,0,0,18,0,18,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0
3/3/2012,8:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/3/2012,8:00,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3/3/2012,9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/3/2012,9:00,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
3/3/2012,10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/3/2012,10:00,0,0,0,5,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/3/2012,13:00,0,0,0,188,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/3/2012,13:00,0,0,0,153,0,153,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3/3/2012,14:00,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/3/2012,14:00,0,0,0,25,0,25,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3/3/2012,15:00,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
3/3/2012,15:00,0,0,0,17,3,20,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0
3/3/2012,16:00,0,0,0,321,11,332,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3/3/2012,16:00,0,0,0,108,2,110,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3/3/2012,17:00,0,0,0,391,12,403,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3/3/2012,17:00,0,0,0,134,5,139,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3/3/2012,18:00,0,0,0,206,0,206,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3/3/2012,18:00,0,0,0,116,0,116,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3/3/2012,23:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/3/2012,23:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/4/2012,7:00,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/4/2012,7:00,0,0,0,7,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
3/4/2012,8:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/4/2012,8:00,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3/4/2012,9:00,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/4/2012,9:00,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
3/4/2012,10:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/4/2012,10:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/4/2012,11:00,0,0,0,148,0,148,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3/4/2012,11:00,0,0,0,131,0,131,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3/4/2012,12:00,0,0,0,89,0,89,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
3/4/2012,12:00,0,0,0,39,0,39,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
3/4/2012,13:00,0,0,0,15,0,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
3/4/2012,13:00,0,0,0,7,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
3/4/2012,14:00,0,0,0,6,2,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/4/2012,14:00,0,0,0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/4/2012,15:00,0,0,0,42,24,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/4/2012,15:00,0,0,0,50,11,61,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3/4/2012,16:00,0,0,0,421,27,448,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/4/2012,16:00,0,0,0,164,17,181,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3/4/2012,17:00,7,0,7,577,7,584,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
3/4/2012,17:00,0,0,0,228,2,230,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3/4/2012,18:00,3,0,3,79,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/4/2012,18:00,11,0,11,30,0,30,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
3/4/2012,23:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/4/2012,23:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/5/2012,7:00,0,0,0,79,0,79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/5/2012,7:00,0,0,0,117,0,117,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3/5/2012,8:00,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/5/2012,8:00,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
3/5/2012,9:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/5/2012,9:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/5/2012,10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/5/2012,10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/5/2012,11:00,0,0,0,7,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3/5/2012,11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/5/2012,12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/5/2012,12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/5/2012,13:00,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/5/2012,13:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/5/2012,14:00,0,0,0,255,6,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/5/2012,14:00,0,0,0,32,0,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3/5/2012,16:09,0,0,0,173,9,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/5/2012,16:09,0,0,0,107,2,109,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3/5/2012,17:00,0,0,0,271,0,271,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/5/2012,17:00,0,0,0,127,0,127,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
3/5/2012,18:00,0,0,0,144,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/5/2012,18:00,0,0,0,106,0,106,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3/5/2012,23:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/5/2012,23:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/2012,7:00,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/2012,7:00,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/2012,8:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/2012,8:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/2012,9:00,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/2012,9:00,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/2012,10:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/2012,10:00,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/2012,11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/2012,11:00,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/2012,12:00,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/2012,12:00,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/2012,13:00,0,0,0,39,7,46,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/2012,13:00,0,0,0,4,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/2012,14:00,0,0,0,37,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/2012,14:00,0,0,0,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/2012,15:00,0,0,0,31,10,41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3/6/2012,15:00,0,0,0,18,0,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/2012,16:00,0,0,0,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/2012,16:00,0,0,0,52,0,52,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/2012,17:00,0,0,0,12,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/2012,17:00,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/2012,18:00,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/2012,18:00,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/2012,23:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/2012,23:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2012,7:00,0,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2012,7:00,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2012,8:00,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2012,8:00,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2012,9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2012,9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2012,10:00,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2012,10:00,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2012,11:00,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0
3/7/2012,11:00,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2012,12:00,0,0,0,18,0,18,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
3/7/2012,12:00,0,0,0,1,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2012,13:00,0,0,0,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2012,13:00,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2012,14:00,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2012,14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2012,15:00,0,0,0,97,7,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2012,15:00,0,0,0,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2012,16:00,0,0,0,102,5,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2012,16:00,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2012,17:00,0,0,0,182,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2012,17:00,0,0,0,27,0,27,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
3/7/2012,18:00,0,0,0,24,0,24,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2012,18:00,0,0,0,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2012,23:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2012,23:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/2012,7:00,445,0,445,11,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/2012,7:00,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/2012,8:00,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/2012,8:00,8,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/2012,9:00,3,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/2012,9:00,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/2012,10:00,0,0,0,7,0,7,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0
3/8/2012,10:00,0,0,0,1,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/2012,11:00,0,0,0,18,0,18,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3/8/2012,11:00,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/2012,12:00,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
3/8/2012,12:00,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
