,Date,Water.temp.max,Water.temp.min,Water.temp.mean,Discharge.max,Discharge.min,Discharge.mean,DO.max,DO.min,DO.mean,Month
1926,5/20/2011,26.1,24.4,25.2,173,-141,22.3,9.5,7.2,8.3,5
1927,5/21/2011,26.2,25.1,25.7,225,-228,12.3,9.8,7.2,8.4,5
1928,5/22/2011,27.1,25.6,26.2,244,-107,57.3,10.3,7,8.7,5
1929,5/23/2011,28.9,26.4,27.2,227,-177,37.4,9.9,7,8.5,5
1930,5/24/2011,28.8,27.1,27.9,261,-54.3,59,8.9,5.2,7.8,5
1931,5/25/2011,28.8,27.1,27.8,121,-178,-2.73,9.1,5.6,7.4,5
1932,5/26/2011,29.9,27.5,28.2,17200,-259,2080,8.6,5.1,7.2,5
1933,5/27/2011,27.9,27.4,27.7,232,-19.9,126,7.5,4.1,6.7,5
1934,5/28/2011,28.4,27.1,27.6,232,-234,61.9,8.2,6,7.1,5
1935,5/29/2011,28.7,27.4,28,247,-108,85.5,8.5,6.3,7.3,5
1936,5/30/2011,29.1,27.8,28.4,356,-126,78.3,8.7,5.9,7.3,5
1937,5/31/2011,30,28.3,29,457,-126,79.3,8.8,6,7.4,5
1938,1/1/2012,13.5,12.5,12.9,403,-98.3,28.7,11.1,10,10.6,1
1939,1/2/2012,13.4,12.4,13,20900,-1790,1270,11.1,10.2,10.5,1
1940,1/3/2012,12.4,10.6,11.4,587,17.6,305,10.8,10.3,10.6,1
1941,1/4/2012,10.6,9.8,10.2,133,-21.1,32.9,11.1,10.5,10.8,1
1942,1/5/2012,10.6,9.6,10.1,132,-59.4,23.5,11.2,10.8,11,1
1943,1/6/2012,10.8,9.8,10.3,132,-97.3,29.7,11.3,10.7,10.9,1
1944,1/7/2012,11.3,10.3,10.8,150,-154,11.5,11.4,10.6,11,1
1945,1/8/2012,12,10.9,11.3,188,-39.9,51.1,11.6,10.6,11,1
1946,1/9/2012,12.6,11.4,11.9,169,-77.8,54.2,11.6,10.6,11,1
1947,1/10/2012,12.2,11.9,12,132,-173,37.7,11,10.3,10.7,1
1948,1/11/2012,12.6,11.8,12.1,209,-537,4.31,10.8,9.4,10.5,1
1949,1/12/2012,12.5,12,12.3,74.8,-154,-17.5,11.2,10.4,10.8,1
1950,1/13/2012,12.4,10.9,11.5,169,-190,0.99,11.3,10.7,11,1
1951,1/14/2012,11.2,10.2,10.8,15600,-121,421,11.1,10.6,11,1
1952,1/15/2012,10.9,10,10.5,266,-41,83.2,11.4,10.8,11.1,1
1953,1/16/2012,10.3,9.7,10.1,151,-1.77,58.3,11.6,11,11.3,1
1954,1/17/2012,10.8,10,10.4,207,-58.7,34.8,11.7,11,11.3,1
1955,1/18/2012,11.8,10.7,11.2,264,-39.8,73.7,11.4,11,11.2,1
1956,1/19/2012,11.1,9.9,10.4,20600,-642,2150,11.2,10.8,11,1
1957,1/20/2012,10.1,9.7,9.9,19500,43.5,2400,11.5,10.8,11.3,1
1958,1/21/2012,11.1,9.9,10.4,316,-1.87,125,12,10.9,11.4,1
1959,1/22/2012,10.9,10.5,10.8,133,-116,1.86,11.8,10.4,11.1,1
1960,1/23/2012,10.9,10.4,10.6,283,-20.8,76.5,12.3,10.1,11.2,1
1961,1/24/2012,11.8,10.7,11.1,18000,-182,2880,11.5,9.5,11.1,1
1962,1/25/2012,12.4,11.1,11.8,20700,-800,6010,11.6,10.7,11.3,1
1963,1/26/2012,13.2,11.9,12.3,19600,-756,6400,11.8,11.3,11.6,1
1964,1/27/2012,14,12.7,13.4,21400,-3040,8820,11.5,10.8,11.1,1
1965,1/28/2012,13.9,13,13.5,21800,-4990,8800,11.2,10.6,10.8,1
1966,1/29/2012,13.4,12.5,13,22400,-2050,8900,11.3,10.9,11.1,1
1967,1/30/2012,12.8,12,12.4,23000,-925,8930,11.5,11,11.2,1
1968,1/31/2012,12.6,11.9,12.2,23000,-4320,8120,11.6,11.1,11.4,1
1969,2/1/2012,13.1,12.4,12.6,23000,-1740,6070,11.5,11,11.3,2
1970,2/2/2012,13.8,12.8,13.2,20100,-1440,3080,11.4,10.9,11.2,2
1971,2/3/2012,14.9,13.4,14.3,20200,-366,2960,11,10.6,10.8,2
1972,2/4/2012,14.5,13.6,14,20500,-330,2800,10.8,10.2,10.6,2
1973,2/5/2012,14.9,13.7,14.2,355,-82,43.5,11,10.3,10.7,2
1974,2/6/2012,14.5,13.7,14.1,16800,-955,399,10.6,10.1,10.5,2
1975,2/7/2012,14.3,13.5,13.8,6120,-1250,230,10.6,10.2,10.4,2
1976,2/8/2012,13.9,13,13.4,224,-20.8,54.1,11.2,10.1,10.7,2
1977,2/9/2012,13.5,12.6,13,207,-94.9,70.2,11.4,10.7,11,2
1978,2/10/2012,13,12.4,12.7,303,-1.76,110,11,9.2,10.2,2
1979,2/11/2012,13,11.6,12.6,520,55.3,254,9.3,8.4,8.9,2
1980,2/12/2012,11.9,10.7,11.3,451,-21.5,195,9.7,9,9.4,2
1981,2/13/2012,12.2,10.8,11.4,293,-1.81,111,9.9,8.9,9.2,2
1982,2/14/2012,11.8,11.1,11.4,321,17.3,105,9.5,8.1,8.9,2
1983,2/15/2012,12.7,11.7,12.1,302,-1.76,131,9.7,7.8,8.9,2
1984,2/16/2012,12.8,12.3,12.5,245,-1.76,124,9,8.3,8.6,2
1985,2/17/2012,12.8,12.6,12.7,263,-1.76,78.6,9.5,7.7,8.6,2
1986,2/18/2012,13,11.5,12.5,11000,-69.2,248,9.8,7.8,8.8,2
1987,2/19/2012,12.1,11.5,11.7,327,-79.3,86.8,10.5,9.2,10.1,2
1988,2/20/2012,12.2,10.8,11.5,342,36.2,173,10.3,9.3,9.9,2
1989,2/21/2012,12.2,10.9,11.7,5240,-242,734,11.7,8.6,10.7,2
1990,2/22/2012,13.1,11.8,12.4,5270,-633,674,11.7,9,10.9,2
1991,2/23/2012,14.3,12.8,13.4,4980,-395,622,11.3,9.4,10.7,2
1992,2/24/2012,15.1,13.9,14.5,5130,-312,705,11.1,9.1,10.4,2
1993,2/25/2012,15.1,14.4,14.7,5050,-67.7,728,10.8,8.2,10.2,2
1994,2/26/2012,14.8,14.1,14.4,5120,-459,736,10.8,8,10.1,2
1995,2/27/2012,14.9,14.2,14.6,5140,-1310,733,10,8.4,9.7,2
1996,2/28/2012,15.6,14.5,15,5090,-1160,722,10.5,7.3,9.7,2
1997,2/29/2012,15.3,14.1,14.8,5150,-638,751,10.5,7.3,9.7,2
1998,3/1/2012,15.7,15,15.3,5290,-749,1220,10.3,8,9.7,3
1999,3/2/2012,16.7,15.3,15.8,5400,-407,1120,10.2,8.3,9.6,3
2000,3/3/2012,16.9,16.5,16.6,5660,-350,1360,9.8,7.6,9.1,3
2001,3/4/2012,16.9,16.1,16.6,5710,-316,1970,9.4,7.8,9.2,3
2002,3/5/2012,16.3,13.4,15.2,12900,-1470,6120,10.2,8.7,9.5,3
2003,3/6/2012,13.8,13.2,13.5,8850,6550,7160,10.6,10.1,10.4,3
2004,3/7/2012,14,13.3,13.7,12500,5280,6850,10.8,10.3,10.6,3
2005,3/8/2012,14.5,13.5,14.1,12100,3830,6430,11,10.4,10.7,3
2006,3/9/2012,15.4,14.5,15.1,6800,5820,6300,10.8,10.3,10.6,3
2007,3/10/2012,15.4,14.6,15,7020,3480,6090,11,10.3,10.7,3
2008,3/11/2012,15.1,14.5,14.7,7060,3920,6030,11,10.4,10.8,3
2009,3/12/2012,15.7,14.5,15.1,6480,-744,2590,10.7,8.4,10.3,3
2010,3/13/2012,16.5,15.2,15.7,10900,-2020,2740,10.8,8.9,10.4,3
2011,3/14/2012,18.3,16.2,17,6210,-2120,1860,10.5,6.4,10,3
2012,3/15/2012,19.4,17.4,18.2,14500,-1450,1700,10.6,8.7,9.8,3
2013,3/16/2012,20.2,18.4,19.1,5680,-2210,1050,10,6.4,9.4,3
2014,3/17/2012,21.2,19.5,20.2,5800,-739,1280,9.7,6.2,9.1,3
2015,3/18/2012,21.4,20.5,20.9,5660,-787,1270,9.4,5.6,8.5,3
2016,3/19/2012,21.8,20.7,21.2,5640,-821,1440,9.2,7.1,8.2,3
2017,3/20/2012,22.1,21,21.5,5600,-474,1330,9,6.5,8.5,3
2018,3/21/2012,22.6,21.5,21.9,5680,-223,1410,8.9,6.2,8.4,3
2019,3/22/2012,23.3,22,22.4,5780,-1080,1360,9,6.1,8.2,3
2020,3/23/2012,23.9,22,22.8,5930,-838,1380,9,6.6,8.2,3
2021,3/24/2012,23.7,23,23.3,5870,-818,1390,8.2,6.4,7.7,3
2022,3/25/2012,23.5,22.8,23.2,5860,-258,1400,8,5.4,7.3,3
2023,3/26/2012,23.8,22.3,23,5680,-187,1450,8.2,6.3,7.3,3
2024,3/27/2012,23,21.4,22.3,5900,-318,1360,8.6,6.8,7.7,3
2025,3/28/2012,22.1,20.9,21.4,5770,-1170,2070,8.9,7.4,8.2,3
2026,3/29/2012,22,20.6,21.2,5870,-487,1350,9.2,7.8,8.5,3
2027,3/30/2012,22.3,20.8,21.5,5740,-445,1350,9,7.8,8.5,3
2028,3/31/2012,22.2,21.6,21.9,5820,-259,1340,8.6,7.2,8.2,3
2029,4/1/2012,23.1,21.8,22.2,14600,-716,1550,8.7,7,7.9,4
2030,4/2/2012,23.9,21.8,22.5,5720,-115,1070,8.4,6.4,7.8,4
2031,4/3/2012,23,22.2,22.5,5800,-250,1590,8.7,6.6,7.9,4
2032,4/4/2012,23.8,22.1,22.8,6040,-187,1370,8.7,7.4,8,4
2033,4/5/2012,24.4,22.8,23.3,6040,-203,1530,8.5,7,7.8,4
2034,4/6/2012,23.4,22.2,22.7,5790,-230,1500,8.2,7,7.6,4
2035,4/7/2012,23.1,21.8,22.3,5940,-41.2,1510,8.4,6.6,7.5,4
2036,4/8/2012,22.1,20.6,21.4,12900,-228,2390,8.3,7.3,7.8,4
2037,4/9/2012,21.6,20.3,20.7,5930,-2.56,1460,8.7,7,8.1,4
2038,4/10/2012,21.5,20.1,20.7,5930,-344,1500,8.6,7.9,8.3,4
2039,4/11/2012,21.4,20.2,20.8,5970,-494,1580,8.9,7.3,8.2,4
2040,4/12/2012,21.4,19.9,20.6,4000,-740,261,8.9,7.8,8.3,4
2041,4/13/2012,20.8,19.5,20.2,307,39.1,131,8.8,7,8.1,4
2042,4/14/2012,20.9,19.7,20.4,285,-1.91,138,7.5,6.3,6.8,4
2043,4/15/2012,21.5,20,20.8,244,18.5,113,7.7,6.1,6.8,4
2044,4/16/2012,22.4,20.6,21.4,18900,-449,3460,8.5,6.3,7.3,4
2045,4/17/2012,23.5,21.9,22.5,5250,-832,270,8.3,7.2,7.7,4
2046,4/18/2012,23.4,22.5,22.9,314,-1.94,138,7.2,5.2,6.6,4
2047,4/19/2012,23.1,22.4,22.7,206,-1.92,89.5,5.2,4.5,4.8,4
2048,4/20/2012,23.1,22.3,22.6,182,-105,61.5,5.5,3.9,4.6,4
2049,4/21/2012,23.4,22.6,22.9,267,-1.91,107,5.6,4.1,4.9,4
2050,4/22/2012,23.6,22.3,22.9,469,-43.3,130,7,4.4,5.3,4
2051,4/23/2012,22.3,21.1,21.6,854,-607,160,7.1,5,5.9,4
2052,4/24/2012,21.1,20.3,20.8,230,-235,28.1,8,5.4,6.7,4
2053,4/25/2012,21.6,19.8,20.6,233,-23.4,47.7,8.8,6.7,7.7,4
2054,4/26/2012,21.9,20.6,21.2,105,-190,-25.3,10.7,7.4,8.9,4
2055,4/27/2012,23.1,21.4,22.2,205,-209,25.9,11.2,8.9,10,4
2056,4/28/2012,24.2,22.3,23.1,184,-105,43.4,12.2,8.7,10.4,4
2057,4/29/2012,24.3,22.9,23.4,184,-125,24.5,12.6,9,10.7,4
2058,4/30/2012,24.8,23.7,24.1,205,-188,33.3,10.9,8.8,9.8,4
2059,5/1/2012,25.7,23.9,24.8,184,-105,43.7,10.5,8.3,9.4,5
2060,5/2/2012,25.9,24.5,25.2,164,-126,5.38,9.7,8.1,9,5
2061,5/3/2012,27.5,24.9,26,NA,NA,728,9.3,6.5,7.9,5
2062,5/4/2012,NA,NA,NA,NA,NA,0.01,NA,NA,NA,5
2063,5/5/2012,NA,NA,NA,123,-231,-8.07,NA,NA,NA,5
2064,5/6/2012,NA,NA,NA,165,-107,38.6,NA,NA,NA,5
2065,5/7/2012,NA,NA,NA,12900,-1160,246,NA,NA,NA,5
2066,5/8/2012,NA,NA,NA,273,-23.1,93.2,NA,NA,NA,5
2067,5/9/2012,NA,NA,NA,NA,NA,0.01,NA,NA,NA,5
2068,5/10/2012,26.6,25.1,25.9,275,-109,71.7,8.1,6.8,7.6,5
2069,5/11/2012,25.9,25.2,25.6,190,-151,29.6,9.6,7,8.1,5
2070,5/12/2012,26,25,25.5,236,-44.8,69,9.6,7.1,8.2,5
2071,5/13/2012,25.4,24.8,25.1,213,-1.99,50,8.9,7.8,8.3,5
2072,5/14/2012,25.4,24.5,24.9,300,-1.99,127,8.5,7.3,8,5
2073,5/15/2012,25.6,24.9,25.3,17500,-346,1330,8,6.1,7.1,5
2074,5/16/2012,26.3,25.3,25.6,19400,-336,2950,7.9,6.3,7.1,5
2075,5/17/2012,26.4,25.4,25.8,20800,-2160,5870,8.3,7.2,7.8,5
2076,5/18/2012,25.4,23.9,24.9,20400,-2810,5710,8.2,7.7,7.9,5
2077,5/19/2012,23.9,22.4,23.3,21200,-2250,8840,8.6,7.8,8.2,5
2078,5/20/2012,23,22.1,22.5,22200,-5160,8690,9,8.3,8.6,5
2079,5/21/2012,24,22.7,23.2,23000,-1260,8410,9.1,8.5,8.7,5
2080,5/22/2012,25,23.8,24.3,22300,-1260,8590,9.1,8.5,8.8,5
2081,5/23/2012,25.6,24.6,25,22900,-4990,8320,9,8.1,8.6,5
2082,5/24/2012,26.9,25.3,25.9,22700,-1060,8340,8.9,8.2,8.6,5
2083,5/25/2012,27.3,26.5,26.7,20900,-3830,5730,8.8,8.1,8.4,5
2084,5/26/2012,27.1,26.5,26.7,20400,-1920,8840,8.5,7.9,8.3,5
2085,5/27/2012,26.9,25.8,26.3,21100,-2740,6500,8.2,7.6,8,5
2086,5/28/2012,26.1,25.6,25.9,21600,-2590,5970,8.2,7.3,7.8,5
2087,5/29/2012,26.6,25.8,26,19600,-913,3240,8.6,7.3,7.9,5
2088,5/30/2012,26.9,25.6,26.1,17900,-1020,3230,8.2,7.5,7.8,5
2089,5/31/2012,26.8,25.5,26.1,19900,-1640,3430,8.5,7.4,7.8,5
2090,1/1/2013,10.9,9.3,10,19300,-1850,6960,11.3,10.8,11,1
2091,1/2/2013,11.3,10.9,11.2,19000,-1670,6480,11.2,10.8,11,1
2092,1/3/2013,11.3,10.8,11.1,19000,-4300,6480,11,10.7,10.8,1
2093,1/4/2013,10.9,10.2,10.6,19900,-397,6860,11,10.5,10.8,1
2094,1/5/2013,10.5,9.9,10.3,19500,-3070,6620,11.2,10.8,10.9,1
2095,1/6/2013,10.6,10,10.3,19200,-2990,6560,11.2,10.8,11,1
2096,1/7/2013,10.4,9.9,10.3,18900,-1060,6470,11.2,10.6,10.9,1
2097,1/8/2013,10.3,9.8,10.1,19000,-4570,6330,11.3,10.8,11,1
2098,1/9/2013,11.3,10,10.6,19000,-1740,6500,11.4,10.9,11,1
2099,1/10/2013,11.8,11.3,11.5,19500,-3700,6840,11.3,10.6,11,1
2100,1/11/2013,12.6,11.8,12.1,19400,-1940,6650,11,10.5,10.8,1
2101,1/12/2013,13.6,12.6,12.9,19700,-2660,6590,10.9,10.2,10.7,1
2102,1/13/2013,13.9,13.3,13.5,19300,-2780,6940,10.9,10.1,10.7,1
2103,1/14/2013,14.5,13.6,13.9,19400,-2400,6830,11,10.4,10.7,1
2104,1/15/2013,15.5,14.3,14.6,19200,-201,3660,10.8,10.2,10.5,1
2105,1/16/2013,16.4,15.4,15.8,18700,-635,3410,10.5,9.8,10.2,1
2106,1/17/2013,16.9,16.1,16.3,18600,-334,3080,10,9.6,9.8,1
2107,1/18/2013,16.6,13.9,15.2,20100,-3810,4030,9.7,9.3,9.5,1
2108,1/19/2013,13.9,12.2,12.8,21000,-3440,9520,10.3,9.3,9.8,1
2109,1/20/2013,13.4,12.7,12.9,21400,-4580,9310,10.4,9.8,10.1,1
2110,1/21/2013,13.5,12.8,13.1,21500,-3040,12600,10.5,9.9,10.2,1
2111,1/22/2013,13.5,12,12.6,22600,-4040,15400,10.6,10.1,10.3,1
2112,1/23/2013,12.2,10.6,11.4,23600,-1840,15400,10.8,10.3,10.5,1
2113,1/24/2013,11.5,10.2,10.9,22800,-4230,11800,10.9,10.4,10.6,1
2114,1/25/2013,10.9,9.4,9.8,23500,-8840,14500,10.9,10.5,10.7,1
2115,1/26/2013,10.6,9.4,9.7,22600,-8970,12300,10.8,10.4,10.6,1
2116,1/27/2013,10.6,9.7,10,22200,-4620,7850,10.8,10.4,10.6,1
2117,1/28/2013,10.2,9.7,10,22900,-5870,8690,11.2,10.6,10.8,1
2118,1/29/2013,11.1,10.1,10.3,22500,-6240,6000,11.1,10.7,10.8,1
2119,1/30/2013,13.8,11,11.7,22100,-521,3770,11,10.2,10.7,1
2120,1/31/2013,13.8,13,13.5,21400,-1770,2680,10.3,9.8,10.1,1
2121,2/1/2013,13,10.5,12.1,21800,-648,6070,10.7,9.7,10.1,2
2122,2/2/2013,10.6,9.9,10.2,22600,-4300,8890,10.9,10.4,10.7,2
2123,2/3/2013,10.7,10.2,10.4,21800,-4700,8630,11,10.7,10.8,2
2124,2/4/2013,10.5,9.9,10.2,22400,-1580,9290,11.1,10.6,10.8,2
2125,2/5/2013,10.6,10,10.2,22600,-1520,5970,11.1,10.8,10.9,2
2126,2/6/2013,11.5,10.3,10.8,20800,-3850,6110,11.2,10.7,11,2
2127,2/7/2013,11.9,11.3,11.6,21100,-2660,5690,11.2,10.7,11,2
2128,2/8/2013,11.9,11.1,11.4,21400,-2950,5680,10.8,10.4,10.7,2
2129,2/9/2013,12.3,11.2,11.7,21000,-4080,5950,10.9,10.3,10.6,2
2130,2/10/2013,12.3,11.1,11.6,21800,-289,6110,11,10.4,10.8,2
2131,2/11/2013,12.3,11.6,11.9,21200,-2160,6130,10.9,10.4,10.7,2
2132,2/12/2013,12.6,12.2,12.3,22000,-3990,8790,10.5,10.2,10.4,2
2133,2/13/2013,12.6,12.3,12.4,22500,-2300,13900,10.8,10.1,10.5,2
2134,2/14/2013,12.4,11.8,12.1,23000,-4040,17000,10.8,10.3,10.6,2
2135,2/15/2013,12.7,11.5,12.1,23200,-670,17100,10.8,10.5,10.6,2
2136,2/16/2013,12.5,11.3,11.9,23100,16600,19400,10.7,10.3,10.4,2
2137,2/17/2013,11.3,9.9,10.3,23500,17400,20100,10.8,10.3,10.5,2
2138,2/18/2013,10.9,9.5,10.1,24000,17600,20700,10.8,10.5,10.6,2
2139,2/19/2013,10.6,10.1,10.2,24900,-4330,14200,10.7,10.3,10.6,2
2140,2/20/2013,10.8,9.8,10.1,22800,-8050,11300,11,9.8,10.6,2
2141,2/21/2013,11.4,10.3,10.7,22900,-6350,11500,11,10.4,10.8,2
2142,2/22/2013,11.4,10.3,10.7,23000,-5410,11600,11,10.4,10.7,2
2143,2/23/2013,10.3,9.9,10.1,22500,-8340,14100,10.8,10.5,10.7,2
2144,2/24/2013,11.4,10,10.5,22400,-2210,14600,11,10.5,10.7,2
2145,2/25/2013,11.3,10.2,10.7,22500,-7500,14600,10.9,10.6,10.8,2
2146,2/26/2013,11.2,10,10.3,22300,-4410,12100,10.8,10.4,10.6,2
2147,2/27/2013,11.6,10.9,11.1,21700,-3610,11500,10.9,10.1,10.6,2
2148,2/28/2013,11.5,10.7,11.1,22200,-3990,11800,10.9,10.3,10.7,2
2149,3/1/2013,11.3,10.4,10.8,22700,-6070,12100,10.9,10.2,10.6,3
2150,3/2/2013,11.1,10.3,10.6,23700,-7140,11700,10.9,10.3,10.6,3
2151,3/3/2013,10.5,9.7,10.1,22300,-2580,12000,11.1,10.4,10.7,3
2152,3/4/2013,10.3,9,9.7,22700,-3220,12000,11.2,10.6,10.8,3
2153,3/5/2013,10.8,9.9,10.2,21900,-5360,12000,11.3,10.7,11,3
2154,3/6/2013,10.8,9.9,10.3,22600,-4370,11400,11,10.4,10.8,3
2155,3/7/2013,10.4,9.2,9.7,22700,-2160,11300,11.1,10.5,10.7,3
2156,3/8/2013,10.9,9.9,10.4,22800,-5520,8600,11.2,10.7,11,3
2157,3/9/2013,10.9,10.2,10.5,21700,-5190,7080,11.2,10.6,11,3
2158,3/10/2013,11.8,10.7,11.2,21500,-3900,6040,11.4,10.2,11.1,3
2159,3/11/2013,12.4,11.3,11.9,21600,-1550,6050,11.3,10,10.9,3
2160,3/12/2013,13.8,11.9,12.6,21000,-2560,5320,10.8,8.6,10.1,3
2161,3/13/2013,13.6,12.7,13.3,20400,-5540,5550,10.6,8.8,10.2,3
2162,3/14/2013,13.1,12.2,12.6,20800,-3180,5370,10.2,8.9,9.7,3
2163,3/15/2013,12.6,11.8,12.2,21600,-3530,5300,10.3,7.5,9.6,3
2164,3/16/2013,13.7,12,12.9,21000,-1430,5430,10.2,7.1,9.4,3
2165,3/17/2013,15.4,13.1,14.3,20900,-2300,5560,9.9,6.8,9.4,3
2166,3/18/2013,15.5,14.7,15.2,21200,-3650,6070,10,7.2,9.2,3
2167,3/19/2013,16.3,15.2,15.5,20900,-3080,5540,9.9,4,9.3,3
2168,3/20/2013,15.9,14.8,15.6,21600,-2470,5560,9.9,6.6,9.4,3
2169,3/21/2013,14.8,13.5,14.2,21300,-3850,7400,10,7.7,9.4,3
2170,3/22/2013,13.5,12.4,13.1,21000,-5050,8350,10.3,8.2,9.8,3
2171,3/23/2013,12.8,12.2,12.4,21000,-5660,5430,10.3,8.9,9.9,3
2172,3/24/2013,12.2,11.8,12,21200,-4440,7760,10.1,8.2,9.7,3
2173,3/25/2013,11.9,11.4,11.7,22400,-231,16900,10.2,9.1,10,3
2174,3/26/2013,11.5,10.4,10.8,23400,-2950,16500,10.8,9.9,10.3,3
2175,3/27/2013,11.8,10.4,11,23800,-3480,15800,11,10.2,10.6,3
2176,3/28/2013,12.3,10.9,11.5,22200,-4290,16700,11.1,10.6,10.8,3
2177,3/29/2013,12.8,11.3,12,22800,-5160,14000,11.2,10.3,10.8,3
2178,3/30/2013,13.6,12.7,13,22600,-2220,11200,11.4,9.5,10.8,3
2179,3/31/2013,14.6,13.1,13.7,23000,-6590,11500,11.3,9.4,10.8,3
2180,4/1/2013,15.4,14.3,14.6,22100,-1920,10200,10.9,7.1,10.2,4
2181,4/2/2013,15.7,14.8,15.2,22200,-1050,12400,10.8,9.5,10.5,4
2182,4/3/2013,15.7,14.9,15.3,23500,-4640,11800,10.8,8.9,10.3,4
2183,4/4/2013,15.2,13.5,14.2,23100,-1710,13900,10.6,9.7,10.2,4
2184,4/5/2013,13.6,12.7,13.1,22500,-2580,12800,10.5,9,9.9,4
2185,4/6/2013,14.9,13.3,13.7,21500,-5900,9550,10.4,9.8,10.1,4
2186,4/7/2013,15.5,14.4,14.9,15900,-3350,11800,10.4,10,10.2,4
2187,4/8/2013,17.4,15.4,16.1,16200,-4480,11700,10.5,9.4,10.1,4
2188,4/9/2013,18.4,16.8,17.3,22900,-3370,11800,10.5,9.7,10.2,4
2189,4/10/2013,19.8,18.2,18.8,22900,-1700,11500,10.4,8.5,10,4
2190,4/11/2013,20.1,19.2,19.5,22600,-4300,12400,10.2,9.1,9.7,4
2191,4/12/2013,20.5,19.9,20.2,23900,-268,12300,9.6,8.5,9,4
2192,4/13/2013,20.6,20.2,20.4,22400,-6310,9530,9.2,7.4,8.7,4
2193,4/14/2013,20.6,20.1,20.4,22200,-3630,6300,9,7.5,8.5,4
2194,4/15/2013,20.3,19.9,20.1,18300,-128,3470,8.6,7.6,8.2,4
2195,4/16/2013,20.5,19.7,20,8250,11.2,5390,8.4,7.9,8.3,4
2196,4/17/2013,21.5,19.8,20.5,7380,124,5140,8.6,7.7,8.3,4
2197,4/18/2013,22.4,21.3,21.9,7520,75.6,5290,8.6,7.9,8.4,4
2198,4/19/2013,23.2,21.9,22.6,7940,-578,5370,8.5,7.8,8.3,4
2199,4/20/2013,22.6,20.9,22.1,7890,5980,6960,8.1,7.8,7.9,4
2200,4/21/2013,20.9,19.4,20.2,8160,6140,7030,8.6,8,8.3,4
2201,4/22/2013,19.5,18.3,19.2,8400,6330,7210,8.8,8.4,8.7,4
2202,4/23/2013,18.4,17.9,18.2,9230,-271,7570,9.1,8.8,9,4
2203,4/24/2013,19.2,17.7,18.5,12200,-271,6130,9.6,8.6,9,4
2204,4/25/2013,21,19.2,20.3,14000,6250,7920,9,8.6,8.9,4
2205,4/26/2013,21.4,20.7,21.1,9370,6090,7010,9.1,8.7,8.9,4
2206,4/27/2013,21,20.2,20.7,20600,6060,9440,9.1,8.7,8.9,4
2207,4/28/2013,20.2,19.6,19.9,22100,5970,11100,9.1,8.8,8.9,4
2208,4/29/2013,20.1,19.4,19.7,22900,6110,16100,9.1,8.7,8.9,4
2209,4/30/2013,20.5,19.5,19.9,23900,17200,20100,9.3,8.7,9,4
2210,5/1/2013,20.4,19.6,19.9,23700,2840,19800,9.2,8.6,8.9,5
2211,5/2/2013,19.9,19.4,19.6,23100,6520,17200,9.1,8.6,8.9,5
2212,5/3/2013,19.5,18.7,19,23300,3220,17100,9.1,8.5,8.8,5
2213,5/4/2013,18.7,17.8,18.3,23200,6440,18000,9.3,8.7,9,5
2214,5/5/2013,18.8,18.2,18.5,25200,17300,21800,9.2,8.8,9,5
2215,5/6/2013,20.5,18.5,19.3,25100,21500,23200,9.8,8.8,9.2,5
2216,5/7/2013,20.1,18.9,19.5,25500,21500,23200,9.7,9.1,9.4,5
2217,5/8/2013,20.8,19,19.8,24400,21500,23100,9.9,9.1,9.5,5
2218,5/9/2013,22,19.8,20.7,25100,21500,23500,9.9,9,9.4,5
2219,5/10/2013,23.1,20.6,21.7,25200,22100,23700,9.8,9.1,9.4,5
2220,5/11/2013,23.5,21.9,22.6,25700,22000,23500,9.5,8.8,9.1,5
2221,5/12/2013,23.8,22.5,23.1,25400,20800,23500,9.3,8.6,8.9,5
2222,5/13/2013,23.2,20.9,21.7,25000,21800,23300,9.4,8.5,8.9,5
2223,5/14/2013,21.9,19.9,20.9,24800,21400,23200,9.8,8.6,9.1,5
2224,5/15/2013,22.3,20.2,21.2,26000,19400,23200,9.6,8.7,9.2,5
2225,5/16/2013,22.6,21.3,21.9,24500,21200,22800,9.6,8.8,9.2,5
2226,5/17/2013,24.5,21.9,22.9,25000,21100,22800,9.6,8.9,9.3,5
2227,5/18/2013,24.7,22.9,23.7,24600,21400,22700,9.5,8.8,9.1,5
2228,5/19/2013,24.1,23.5,23.8,24800,21300,22600,9.2,8.7,8.9,5
2229,5/20/2013,23.8,23.3,23.5,24200,-4140,20600,8.9,8,8.6,5
2230,5/21/2013,23.5,23.2,23.4,23000,-3960,11400,8.8,6.6,8,5
2231,5/22/2013,25.5,23.3,24,22400,-2400,10100,9,6.3,8.2,5
2232,5/23/2013,26.1,25.2,25.5,22000,-988,11000,9.1,6.9,8.5,5
2233,5/24/2013,25.9,24.7,25.5,21800,-5330,11000,8.9,8,8.6,5
2234,5/25/2013,24.7,23.7,24.2,23200,-5420,11700,8.9,7.6,8.3,5
2235,5/26/2013,24,23.4,23.7,23100,-2270,11200,9,7.6,8.5,5
2236,5/27/2013,25.1,23.6,24,21600,-6470,11800,9.2,7.9,8.6,5
2237,5/28/2013,25.6,24.5,24.8,22100,-5790,8830,9,6.9,8.4,5
2238,5/29/2013,25.7,25,25.3,22600,-1040,8930,9,7.7,8.4,5
2239,5/30/2013,26.8,25.3,25.9,21400,-639,8670,8.7,7.8,8.3,5
